date,price_usd,market_cap_usd,volume_24h_usd,chain
1700611200,0.143177744,143177744.0,0,Sui
1700697600,0.147069009,147069009.0,0,Sui
1700784000,0.147997822,147997822.0,0,Sui
1700870400,0.148862442,148862442.0,0,Sui
1700956800,0.155733788,155733788.0,0,Sui
1701043200,0.156649236,156649236.0,0,Sui
1701129600,0.157482074,157482074.0,0,Sui
1701216000,0.158084564,158084564.0,0,Sui
1701302400,0.161244206,161244206.0,0,Sui
1701388800,0.165247175,165247175.0,0,Sui
1701475200,0.166319027,166319027.0,0,Sui
1701561600,0.165151435,165151435.0,0,Sui
1701648000,0.165814069,165814069.0,0,Sui
1701734400,0.164622235,164622235.0,0,Sui
1701820800,0.172999587,172999587.0,0,Sui
1701907200,0.177625064,177625064.0,0,Sui
1701993600,0.16981619,169816190.0,0,Sui
1702080000,0.190141582,190141582.0,0,Sui
1702166400,0.189753998,189753998.0,0,Sui
1702252800,0.191127395,191127395.0,0,Sui
1702339200,0.158297191,158297191.0,0,Sui
1702425600,0.150143575,150143575.0,0,Sui
1702512000,0.153206867,153206867.0,0,Sui
1702598400,0.156490265,156490265.0,0,Sui
1702684800,0.155792495,155792495.0,0,Sui
1702771200,0.157969695,157969695.0,0,Sui
1702857600,0.162441589,162441589.0,0,Sui
1702944000,0.176593618,176593618.0,0,Sui
1703030400,0.178903546,178903546.0,0,Sui
1703116800,0.189558106,189558106.0,0,Sui
1703203200,0.195089757,195089757.0,0,Sui
1703289600,0.19691223,196912230.0,0,Sui
1703376000,0.199621724,199621724.0,0,Sui
1703462400,0.197119615,197119615.0,0,Sui
1703548800,0.204589195,204589195.0,0,Sui
1703635200,0.207411416,207411416.0,0,Sui
1703721600,0.203511057,203511057.0,0,Sui
1703808000,0.204464125,204464125.0,0,Sui
1703894400,0.210088919,210088919.0,0,Sui
1703980800,0.212750772,212750772.0,0,Sui
1704067200,0.211642131,211642131.0,0,Sui
1704153600,0.217884171,217884171.0,0,Sui
1704240000,0.228190966,228190966.0,0,Sui
1704326400,0.221214173,221214173.0,0,Sui
1704412800,0.222375881,222375881.0,0,Sui
1704499200,0.226059407,226059407.0,0,Sui
1704585600,0.225987164,225987164.0,0,Sui
1704672000,0.223031269,223031269.0,0,Sui
1704758400,0.232456802,232456802.0,0,Sui
1704844800,0.235779051,235779051.0,0,Sui
1704931200,0.240560142,240560142.0,0,Sui
1705017600,0.266273822,266273822.0,0,Sui
1705104000,0.28630456,286304560.0,0,Sui
1705190400,0.309254608,309254608.0,0,Sui
1705276800,0.335190383,335190383.0,0,Sui
1705363200,0.329349234,329349234.0,0,Sui
1705449600,0.324070872,324070872.0,0,Sui
1705536000,0.33247273,332472730.0,0,Sui
1705622400,0.319829873,319829873.0,0,Sui
1705708800,0.323669628,323669628.0,0,Sui
1705795200,0.326991431,326991431.0,0,Sui
1705881600,0.323928206,323928206.0,0,Sui
1705968000,0.326338014,326338014.0,0,Sui
1706054400,0.344144907,344144907.0,0,Sui
1706140800,0.357766262,357766262.0,0,Sui
1706227200,0.356351764,356351764.0,0,Sui
1706313600,0.40721385,407213850.0,0,Sui
1706400000,0.408430696,408430696.0,0,Sui
1706486400,0.407561786,407561786.0,0,Sui
1706572800,0.439191014,439191014.0,0,Sui
1706659200,0.443868214,443868214.0,0,Sui
1706745600,0.439143691,439143691.0,0,Sui
1706832000,0.455697811,455697811.0,0,Sui
1706918400,0.490396053,490396053.0,0,Sui
