date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
1970-01-01 00:00:01.747612800,2.03828839,2038288390.0,0,Sui,0.014699964910138252,-0.011388083084373224,0.7159997343051872,2.027581333857143,1.7725957901333333,0.04445623392513204,6122.109828327645,1970,1,1,3
1970-01-01 00:00:01.747699200,2.055039191,2055039191.0,0,Sui,0.008218072124720255,0.0204306991480927,0.7023183941520887,2.033459228285714,1.8008570881666666,0.0444980066693741,6173.243575664773,1970,1,1,3
1970-01-01 00:00:01.747785600,2.06378337,2063783370.0,0,Sui,0.004254993791989348,-0.004230078992017883,0.7129540835048687,2.0322067922857143,1.8294895501666668,0.04441215344418361,6199.936188134864,1970,1,1,3
1970-01-01 00:00:01.747872000,1.892715463,1892715463.0,0,Sui,-0.08289043776915395,-0.0747449133214384,0.5349867340258792,2.0103640354285717,1.8514783974000002,0.04813202828551453,5677.73171958263,1970,1,1,3
1970-01-01 00:00:01.747958400,1.507448725,1507448725.0,0,Sui,-0.20355238044568147,-0.24994995640182727,0.05205399809391209,1.9385999204285718,1.8539646048,0.055459842360861926,4501.660674485065,1970,1,1,3
1970-01-01 00:00:01.748044800,1.537762979,1537762979.0,0,Sui,0.020109641871898454,-0.23271622971492545,0.012364001375974043,1.8719711158571428,1.8545906281,0.0545190647246362,4594.198422664958,1970,1,1,3
1970-01-01 00:00:01.748131200,1.565721441,1565721441.0,0,Sui,0.018181255747346192,-0.22055313711434577,-0.055467344982519706,1.8086799370000002,1.8515257469,0.051960121514520674,4679.54484471622,1970,1,1,3
1970-01-01 00:00:01.748217600,1.59775803,1597758030.0,0,Sui,0.020461231583785988,-0.21612759124826286,-0.07329966373640173,1.7457470284285714,1.8473131256333335,0.051553030300444,4777.340218649048,1970,1,1,3
1970-01-01 00:00:01.748304000,1.637046679,1637046679.0,0,Sui,0.024589861707657867,-0.203398803210464,-0.047516466513225275,1.6860338124285714,1.8445908852666666,0.05176453363296259,4897.273340126826,1970,1,1,3
1970-01-01 00:00:01.748390400,1.733818319,1733818319.0,0,Sui,0.059113549565436685,-0.15988356907827972,-0.0168339660217961,1.638895948,1.8436013257666668,0.052687142625428215,5192.6799054104495,1970,1,1,3
1970-01-01 00:00:01.748476800,1.742769944,1742769944.0,0,Sui,0.005162954446785939,-0.07922243038176102,-0.016548966272716736,1.6174751595714287,1.8426237803666665,0.0526879338792982,5220.0057706635025,1970,1,1,3
1970-01-01 00:00:01.748563200,1.72011606,1720116060.0,0,Sui,-0.012998780520626085,0.14107765755017643,-0.028001869995960438,1.6478562074285714,1.8409719779333333,0.05274773874334361,5150.8521832821825,1970,1,1,3
1970-01-01 00:00:01.748649600,1.639660052,1639660052.0,0,Sui,-0.04677359270745951,0.06626318515371143,-0.06924418585770153,1.6624129321428571,1.8369058586333333,0.053445433332161105,4905.250961894267,1970,1,1,3
1970-01-01 00:00:01.748736000,1.66111081,1661110810.0,0,Sui,0.013082442286640461,0.060923588642355586,-0.07524959092447403,1.676039984857143,1.8324002137333333,0.053371499996935516,4970.731868733402,1970,1,1,3
1970-01-01 00:00:01.748822400,1.70078679,1700786790.0,0,Sui,0.02388520968086416,0.06448333105858328,-0.018202946231439032,1.690758379142857,1.8313491027333335,0.053151599585414155,5091.847362653538,1970,1,1,3
1970-01-01 00:00:01.748908800,1.716692349,1716692349.0,0,Sui,0.009351882960003444,0.04865204579789495,0.006122928531232752,1.702136332,1.8316973433000001,0.05308669903314089,5140.4009115352765,1970,1,1,3
1970-01-01 00:00:01.748995200,1.710952147,1710952147.0,0,Sui,-0.0033437569657391863,-0.013188332219945864,0.008161978273000914,1.6988697360000002,1.8321590665333334,0.05307879171807216,5122.878284484064,1970,1,1,3
1970-01-01 00:00:01.749081600,1.71161849,1711618490.0,0,Sui,0.0003894574147900176,-0.017874679390270654,-0.01223215721497728,1.6944195282857142,1.8314525312,0.05295330888764928,5124.912373158502,1970,1,1,3
1970-01-01 00:00:01.749168000,1.631601683,1631601683.0,0,Sui,-0.04674920694505935,-0.05145837484942739,-0.042538577523624665,1.6817746172857142,1.8290362105333335,0.0535820968057691,4880.651863355914,1970,1,1,3
1970-01-01 00:00:01.749254400,1.719338937,1719338937.0,0,Sui,0.05377369667741405,0.04859475895799892,-0.01269218533104366,1.693157315142857,1.8282994538666666,0.05434116366348471,5148.479925911812,1970,1,1,3
1970-01-01 00:00:01.749340800,1.8971727,1897172700.0,0,Sui,0.10343147541943898,0.14211086254986194,-0.04595707591102116,1.7268804422857145,1.825253172,0.051270510327968644,5691.337948358178,1970,1,1,3
1970-01-01 00:00:01.749427200,1.777024913,1777024913.0,0,Sui,-0.0633299156160112,0.044825208808212835,-0.10770989727587676,1.7377716027142858,1.8181029126000001,0.05254701478290262,5324.573004784853,1970,1,1,3
1970-01-01 00:00:01.749513600,1.901666049,1901666049.0,0,Sui,0.07014034248376344,0.10775005789927938,-0.08057054547571585,1.7641964169999997,1.8125480811,0.05369883535226448,5705.054413168639,1970,1,1,3
1970-01-01 00:00:01.749600000,1.914782248,1914782248.0,0,Sui,0.006897214685458231,0.11913255514328536,-0.0712911097573915,1.793315002857143,1.8076485568666667,0.0537182221177502,5745.09311971703,1970,1,1,3
1970-01-01 00:00:01.749686400,1.905371897,1905371897.0,0,Sui,-0.00491458024003999,0.11319894481859683,-0.05388666770548345,1.820994061,1.8040311557666666,0.053560468506771985,5716.3669405696755,1970,1,1,3
1970-01-01 00:00:01.749772800,1.800462801,1800462801.0,0,Sui,-0.055059642773769846,0.10349408177216257,-0.13128154476330522,1.8451170778571429,1.7949615684,0.05416448379622391,5396.119854580745,1970,1,1,3
1970-01-01 00:00:01.749859200,1.772002726,1772002726.0,0,Sui,-0.015807088590884977,0.03063025437665634,-0.13375540703775746,1.8526404762857143,1.7858411672333334,0.05418450696078475,5309.242201133266,1970,1,1,3
1970-01-01 00:00:01.749945600,1.737316236,1737316236.0,0,Sui,-0.019574738509741896,-0.08426036491037425,-0.13557648963773983,1.8298038385714286,1.7767584574333335,0.05420455003972273,5203.357699510221,1970,1,1,3
1970-01-01 00:00:01.750032000,1.765400783,1765400783.0,0,Sui,0.016165477774306547,-0.0065413432951685335,-0.11913384094775847,1.8281432485714286,1.7687996631666667,0.054321358811189074,5289.089010530851,1970,1,1,3
1970-01-01 00:00:01.750118400,1.771433731,1771433731.0,0,Sui,0.003417324869284366,-0.06848327447844127,-0.11814552175007231,1.8095386317142859,1.7608887977666667,0.054325305880822565,5307.505278429324,1970,1,1,3
1970-01-01 00:00:01.750204800,1.715950797,1715950797.0,0,Sui,-0.03132091990180119,-0.1038402414727212,-0.15814130845341268,1.7811341387142856,1.7501442113333332,0.05446790077534481,5138.137238735072,1970,1,1,3
1970-01-01 00:00:01.750291200,1.711701149,1711701149.0,0,Sui,-0.00247655585896156,-0.101644591433795,-0.16707128676846728,1.753466889,1.7386996099333334,0.05441886882456148,5125.164699266438,1970,1,1,3
1970-01-01 00:00:01.750377600,1.705474058,1705474058.0,0,Sui,-0.0036379545597886587,-0.05275795920206838,-0.17361769515566927,1.7398970685714288,1.7267559661999998,0.054393925176802416,5106.155787523096,1970,1,1,3
1970-01-01 00:00:01.750464000,1.663120448,1663120448.0,0,Sui,-0.02483392215866831,-0.06144588628584313,-0.12130455923685779,1.7243424574285715,1.7191027990333332,0.052520680224850645,4976.866519949846,1970,1,1,3
