date,price_usd,market_cap_usd,volume_24h_usd,chain
2024-11-18,3.7936047435407922,10814029753.403755,1827861686.3051136,Sui
2024-11-19,3.7057584302223034,10548083082.586838,1609056773.3477416,Sui
2024-11-20,3.7321347914386402,10624850809.278528,1462823156.3816366,Sui
2024-11-21,3.544656430030538,10106195737.396671,2090644272.012438,Sui
2024-11-22,3.6425492771812746,10387153609.790049,2230431950.133786,Sui
2024-11-23,3.564788973986595,10144148211.753458,1578337853.216044,Sui
2024-11-24,3.4406638331424864,9772504245.890203,2244900366.218933,Sui
2024-11-25,3.3955177879044163,9662769020.77849,1966910408.098705,Sui
2024-11-26,3.1939870460619426,9080647166.613256,1907137233.5307176,Sui
2024-11-27,3.437336375989591,9776895457.100634,3196128165.538238,Sui
2024-11-28,3.4383915140942785,9769732073.466444,1522722901.1349304,Sui
2024-11-29,3.4477142095053273,9810930761.469324,1557348666.1319058,Sui
2024-11-30,3.4898833358290027,9944375149.14607,1391814669.447746,Sui
2024-12-01,3.4903215998391652,9934380929.61596,806292385.0745267,Sui
2024-12-02,3.4744090975703332,10170610366.500053,1114160806.0669098,Sui
2024-12-03,3.3920184479581406,9931082533.099424,1607808772.6350358,Sui
2024-12-04,3.7102317955115223,10872176101.728174,3128402702.3687525,Sui
2024-12-05,3.6721064086966657,10739287262.218576,2169269390.686038,Sui
2024-12-06,4.220303251080122,12351106277.191523,5835585128.456685,Sui
2024-12-07,4.220492383206244,12356166808.945238,3106246345.239786,Sui
2024-12-08,4.260439774963818,12527312713.09066,1495356250.4383197,Sui
2024-12-09,4.25330841413893,12452383792.593525,1243738325.33759,Sui
2024-12-10,3.825906764408686,11176446733.618574,3069693126.5877795,Sui
2024-12-11,3.712431039384077,10859019753.717339,3531898028.766607,Sui
2024-12-12,4.372282471753663,12797825641.049894,3001616228.7017775,Sui
2024-12-13,4.620513668988369,13522926672.10157,4099648815.32841,Sui
2024-12-14,4.743800545245708,13872221413.099743,2188729324.329308,Sui
2024-12-15,4.460467011664585,13061553743.314507,1470154940.7192428,Sui
2024-12-16,4.819895270092734,14086024675.296457,1526971654.233276,Sui
2024-12-17,4.628558395977351,13566512029.273573,1948713136.707407,Sui
2024-12-18,4.636098451218198,13583457062.784792,1592485059.6629803,Sui
2024-12-19,4.329300804992032,12659765892.979942,2301662280.3282466,Sui
2024-12-20,4.092943477437273,12004928106.319124,3166000738.280808,Sui
2024-12-21,4.564787326590686,13355812726.328773,4291084954.2750072,Sui
2024-12-22,4.357367685162443,12738576714.503113,3003914826.283585,Sui
2024-12-23,4.3024604535926905,12624316373.498777,2322733220.855751,Sui
2024-12-24,4.707136764827649,13780421985.64939,2457909005.509235,Sui
2024-12-25,4.61228790602904,13463011358.331911,1447951329.0100691,Sui
2024-12-26,4.507653052914146,13208306295.627321,1106206243.8097725,Sui
2024-12-27,4.187332111575813,12288135710.460215,1303812811.083961,Sui
2024-12-28,4.0801461198542395,11951476750.346111,1215439832.345487,Sui
2024-12-29,4.205090486880547,12301801006.73427,873007466.9253981,Sui
2024-12-30,4.1034287043334325,12012820946.294577,658169635.3974793,Sui
2024-12-31,4.169404696966147,12181411829.592001,852217490.56896,Sui
2025-01-01,4.118603015862578,12061745642.828028,958345521.7270921,Sui
2025-01-02,4.269666583811272,12837694591.574488,711801321.8057398,Sui
2025-01-03,4.35173858147713,13095110420.60686,911076913.4336829,Sui
2025-01-04,4.959400556902818,14960968613.435215,1328920950.6771333,Sui
2025-01-05,5.297819504838293,15926827307.465134,2282690426.4117336,Sui
2025-01-06,5.237884047854145,15793226633.029194,1204559170.806889,Sui
2025-01-07,5.080190137379911,15272113302.554638,1320853132.390888,Sui
2025-01-08,4.792710834869421,14424816979.793102,1591189851.074444,Sui
2025-01-09,4.888628496622713,14732933378.20915,2218567029.5043516,Sui
2025-01-10,4.747202480759613,14262422500.750027,1960476809.0268898,Sui
2025-01-11,5.141553548893267,15503951953.176142,2588818495.6681566,Sui
2025-01-12,4.971392505068294,14973415582.840776,971595428.6492343,Sui
2025-01-13,4.733488582332075,14242274497.622288,754409737.268018,Sui
2025-01-14,4.7475115180208025,14287181856.731688,2357173253.28221,Sui
2025-01-15,4.587792819112528,13808211954.040905,1312663297.831982,Sui
2025-01-16,4.850329636156683,14595959429.02983,1707673007.8120766,Sui
2025-01-17,4.7577921469814655,14316072960.890694,915836609.7416234,Sui
2025-01-18,4.856106026346662,14614915631.364132,1595833074.1970875,Sui
2025-01-19,5.015581196120385,15093050285.153355,1814054276.1197963,Sui
2025-01-20,4.502742550109692,13552209142.241844,2591862501.2026715,Sui
2025-01-21,4.3822873089046475,13194043442.40957,2655434108.6047907,Sui
2025-01-22,4.65941545002527,14013763899.40119,1739727725.0196347,Sui
2025-01-23,4.462930905366384,13448628557.682518,876888547.292832,Sui
2025-01-24,4.315608358487608,12993015278.922195,1260620853.2354321,Sui
2025-01-25,4.187984871351703,12595770265.727638,1229415350.45126,Sui
2025-01-26,4.138278217266177,12460923078.331676,776586721.5907756,Sui
2025-01-27,3.8654751871221475,11647133224.165686,794069865.6921362,Sui
2025-01-28,3.960372022476053,11909419390.022661,2527372768.4796147,Sui
2025-01-29,3.6486540466330024,10970646386.148773,797442172.6440954,Sui
2025-01-30,3.7029959604429328,11152252655.418251,1219980381.9023857,Sui
2025-01-31,4.1207925310248275,12406170303.320894,1631349309.472824,Sui
2025-02-01,4.08523317394472,12282453918.01597,920991546.5239115,Sui
2025-02-02,3.7578974977583375,11626203918.073566,649173544.9458234,Sui
2025-02-03,3.288853752992191,10166910868.959253,1282367269.2838361,Sui
2025-02-04,3.644883982527047,11286028542.419172,5014157110.579207,Sui
2025-02-05,3.615512754554269,11147842943.222385,2574079821.8487954,Sui
2025-02-06,3.3293470626498083,10272394007.289015,1383521117.2080252,Sui
2025-02-07,3.136012409824577,9675581787.855984,1484694299.1645272,Sui
2025-02-08,3.001364234887233,9265681303.760777,1675661800.838176,Sui
2025-02-09,3.075274356573514,9509124532.988493,891628389.6326244,Sui
2025-02-10,3.0007149624208465,9272509607.231983,895701807.6801609,Sui
2025-02-11,3.208046016946289,9912141855.932356,1488159937.5674686,Sui
2025-02-12,3.3187086926335967,10273672839.802807,1564905450.574988,Sui
2025-02-13,3.5891256621589878,11058960077.422619,1851384310.7903,Sui
2025-02-14,3.470157531539914,10731685730.69212,1189470953.6575463,Sui
2025-02-15,3.561665208515822,11004029718.467104,1080471446.8458931,Sui
2025-02-16,3.418998207945065,10563966682.75087,598718960.0779254,Sui
2025-02-17,3.266159152777938,10087438274.51062,454943491.119905,Sui
2025-02-18,3.2150978154518155,9931070752.840603,785486617.8863556,Sui
2025-02-19,3.0599993463337847,9454992445.089535,1144710119.5767305,Sui
2025-02-20,3.2152290818240625,9934562620.47479,1009220718.892163,Sui
2025-02-21,3.449202202560767,10651779606.811516,983447337.922105,Sui
2025-02-22,3.269871298170626,10109035150.900642,1277362517.6594763,Sui
2025-02-23,3.4183122361084854,10561583908.982151,702727095.9245872,Sui
2025-02-24,3.376593027261383,10422684297.397404,557401230.4758158,Sui
2025-02-25,2.8320888540040956,8742138916.48383,1547587018.0000508,Sui
2025-02-26,2.955695852676604,9146634163.262426,2332321034.4006915,Sui
2025-02-27,2.8659902256195755,8858706307.326832,1457628260.6842687,Sui
2025-02-28,2.7869095836436144,8602728002.186287,875360074.977285,Sui
2025-03-01,2.831568283470982,8751693903.34782,1368715980.1812668,Sui
2025-03-02,2.8185071448469388,8933112112.616272,635361501.3843286,Sui
2025-03-03,3.2012758533259236,10164753432.052847,1409130607.4718742,Sui
2025-03-04,2.6199388360303812,8315636048.028512,1150925590.2566113,Sui
2025-03-05,2.534663125082162,8035237512.095139,1555215825.7914155,Sui
2025-03-06,2.6346569173798606,8362882099.566177,943414500.1505338,Sui
2025-03-07,2.7420425625301696,8681732035.759003,1744146254.5738342,Sui
2025-03-08,2.5824935610907294,8188912312.502933,1705721912.1290038,Sui
2025-03-09,2.480862679886325,7866393630.02929,537294363.6108189,Sui
2025-03-10,2.2938722009027477,7248456792.6640415,744202426.4761043,Sui
2025-03-11,2.1003776097822855,6664164869.479365,1050375688.8124042,Sui
2025-03-12,2.2299746452309837,7069329784.056179,1278681380.3464792,Sui
2025-03-13,2.2839987791711587,7239922218.61494,921538137.8390813,Sui
2025-03-14,2.163212588812404,6856919039.648766,831720090.8147296,Sui
2025-03-15,2.3247891701526524,7378707096.985102,801430118.2841767,Sui
2025-03-16,2.3543015936597076,7462381798.030675,556809770.6936634,Sui
2025-03-17,2.233357641307977,7069974229.079761,502837873.6380225,Sui
2025-03-18,2.3734598550214505,7522915491.790801,770227293.1717621,Sui
2025-03-19,2.2886819808473824,7249566703.634638,687651282.366485,Sui
2025-03-20,2.481595272258342,7864611669.894239,612301134.6460541,Sui
2025-03-21,2.356812699836453,7465788258.488531,709493772.8804039,Sui
2025-03-22,2.2461781108110994,7118690147.87058,615317368.9532131,Sui
2025-03-23,2.2609290594825935,7157920425.682175,394652032.2690939,Sui
2025-03-24,2.282426670667294,7244075372.380517,482352942.22841763,Sui
2025-03-25,2.3852987970899666,7558403012.538205,825034190.9156908,Sui
2025-03-26,2.4592722383958012,7789714659.540811,690090386.9821486,Sui
2025-03-27,2.6272952745540517,8320259607.043946,1125879432.6704862,Sui
2025-03-28,2.7833903090720935,8823283046.750086,1425148457.4951017,Sui
2025-03-29,2.505966042347635,7941175383.829883,1232218199.2335007,Sui
2025-03-30,2.3160665106717646,7337354155.442948,908923183.8410106,Sui
2025-03-31,2.34510620220635,7411039985.846319,804334815.469336,Sui
2025-04-01,2.268661692324069,7190632276.378576,1029145962.8312606,Sui
2025-04-02,2.400856935195534,7801261812.873968,1078694409.3359275,Sui
2025-04-03,2.312938563651738,7509838307.309489,1366691567.4276855,Sui
2025-04-04,2.258262469102491,7326672601.166354,1369549055.6433282,Sui
2025-04-05,2.2597870578540418,7344335020.315905,1463923012.4276168,Sui
2025-04-06,2.219107856386217,7181224535.321235,478090085.97269267,Sui
2025-04-07,1.9199961345388332,6252980405.492189,952094911.6813756,Sui
2025-04-08,2.0155958401124514,6582913183.570384,2141190197.809594,Sui
2025-04-09,1.9289004945219397,6268893623.882993,1118059626.5961409,Sui
2025-04-10,2.2220712649570227,7224618289.638687,2038161715.5691752,Sui
2025-04-11,2.1120882065227926,6872699639.460553,1137245480.0257392,Sui
2025-04-12,2.1876332874492657,7103308944.688603,945138048.2281948,Sui
2025-04-13,2.349162115414722,7648542573.289723,1065986091.66852,Sui
2025-04-14,2.2307006156955853,7257284600.856224,1015374358.7722483,Sui
2025-04-15,2.1879036835670274,7108785279.850316,1040002270.1288697,Sui
2025-04-16,2.0873105837498476,6781592020.030511,858509242.8531133,Sui
2025-04-17,2.0554851891543144,6682188411.789219,789148427.6732122,Sui
2025-04-18,2.120855760663852,6892492985.952415,564167318.3321085,Sui
2025-04-19,2.1188797801478123,6885871398.0694685,390268408.80191624,Sui
2025-04-20,2.157029429253769,7010383407.346322,370759110.14061147,Sui
2025-04-21,2.1083774647107956,6849043300.402409,414575829.3905024,Sui
2025-04-22,2.191915485089257,7088669217.310975,941648760.8878708,Sui
2025-04-23,2.677622609274627,8690016615.164362,1702607647.6996326,Sui
2025-04-24,2.958563882720452,9606944264.45044,3049606200.7250037,Sui
2025-04-25,3.3328901497787506,10844275370.039871,3174225377.239701,Sui
2025-04-26,3.5066961954278164,11415611119.505224,2678359428.5901713,Sui
2025-04-27,3.5183322303088724,11427550969.662663,1514970319.9568472,Sui
2025-04-28,3.560508563500249,11571018071.534653,1367635780.1763637,Sui
2025-04-29,3.516439908673003,11422764399.716969,2474427347.8815913,Sui
2025-04-30,3.540576447715664,11465115587.718493,1259268584.799288,Sui
2025-05-01,3.5127315785705258,11430767050.22541,1467573655.4287524,Sui
2025-05-02,3.54844443652934,11838452396.691639,1772216680.6599205,Sui
2025-05-03,3.4216758503136044,11417718361.917032,1444926884.8003128,Sui
2025-05-04,3.3347279053256993,11131387552.391043,684593104.4234776,Sui
2025-05-05,3.2814880898993266,10954251092.237759,1052304941.6495267,Sui
2025-05-06,3.436330456483025,11467675122.04016,1383725664.639589,Sui
2025-05-07,3.3445586024587453,11165778436.361677,1700333661.7876084,Sui
2025-05-08,3.3317903699587594,11125734702.98316,1386430872.2850196,Sui
2025-05-09,4.014179549004117,13399370534.163845,3421531907.046599,Sui
2025-05-10,3.9398316641041413,13152476213.44223,2087228581.1633053,Sui
2025-05-11,4.118569800987736,13716229296.536287,1929695959.1089034,Sui
2025-05-12,4.011242117307042,13392648447.145224,2085693775.2646022,Sui
2025-05-13,3.9670205996966073,13245614114.68123,2822877345.1298227,Sui
2025-05-14,4.084296469080066,13635955744.240759,1687302588.6823442,Sui
2025-05-15,3.9181053760380817,13079740852.511393,1243931985.3520622,Sui
2025-05-16,3.8387414300870457,12824864516.88296,1461834567.2770345,Sui
2025-05-17,3.7934139215038076,12659595496.88498,1197345364.4778185,Sui
2025-05-18,3.800386247532002,12688243265.67914,999322222.7860405,Sui
2025-05-19,3.8857645462839465,12923497124.967133,1527157652.6561828,Sui
2025-05-20,3.835965554562131,12805707450.573265,1558690144.750687,Sui
2025-05-21,3.858730735223917,12863985502.918514,1398970372.4433496,Sui
2025-05-22,3.942600290827334,13187849597.52639,1764490658.8952732,Sui
2025-05-23,3.867828217552753,12910789330.564653,3684130440.7437468,Sui
2025-05-24,3.5957430591892727,12003949417.046545,2538537877.213492,Sui
2025-05-25,3.617299402353175,12070077534.851015,711197024.10119,Sui
2025-05-26,3.5880311040706414,11978021181.59615,976217164.8948331,Sui
2025-05-27,3.484170550983759,11628506091.97454,859086748.7157568,Sui
2025-05-28,3.6759583243993394,12270476891.638187,1321108121.4771514,Sui
2025-05-29,3.6006033632627763,12019584933.807882,1012578864.6217521,Sui
2025-05-30,3.52874942179198,11780344322.421177,1061167986.5572431,Sui
2025-05-31,3.214361039548638,10734656580.481981,1441415293.9574695,Sui
2025-06-01,3.2481333827592067,10848466684.898027,1072543049.6134157,Sui
2025-06-02,3.3504324946771176,11187738992.301483,627941104.5534099,Sui
2025-06-03,3.342723708373334,11356577361.900663,770430524.5561743,Sui
2025-06-04,3.243925091630382,11016190943.936117,773720387.4586945,Sui
2025-06-05,3.1716298079891256,10774272163.121809,676561607.3448013,Sui
2025-06-06,2.9433465712732567,10011004424.406374,1182577224.2099469,Sui
2025-06-07,3.202075665788915,10878547479.772161,960568701.4910812,Sui
2025-06-08,3.2438667294063253,11019209519.767506,646467224.6818839,Sui
2025-06-09,3.224461169681502,10954635963.52206,509401565.38781816,Sui
2025-06-10,3.448180544903279,11713709295.2545,686224594.7477682,Sui
2025-06-11,3.4875689986538565,11836246962.536644,1081839194.7560625,Sui
2025-06-12,3.3966525856654473,11532921934.052063,778894033.2039062,Sui
2025-06-13,3.2300237541458023,10970105356.185932,433760393.35020715,Sui
2025-06-14,3.0696055715241486,10428424789.74744,1762100970.917754,Sui
2025-06-15,2.947164902985387,10021453227.164751,923039536.6567875,Sui
2025-06-16,3.0254718367265734,10278144144.550266,642534192.1293857,Sui
2025-06-17,3.0161295907498786,10291170852.655106,989433367.6064916,Sui
2025-06-18,2.849676246430226,9680558013.647274,780313266.522225,Sui
2025-06-19,2.8279596723038143,9600771874.610033,1036380550.5320507,Sui
2025-06-20,2.832489302762997,9621801433.36592,608009544.7390324,Sui
2025-06-21,2.7140386305464252,9212306191.36538,851667200.7070999,Sui
2025-06-22,2.5375780903799963,8612094647.154896,773169795.742862,Sui
2025-06-23,2.4478180172338475,8317875708.954753,1439894157.6597114,Sui
2025-06-24,2.8317760841898045,9600556976.855808,1749084654.0777025,Sui
2025-06-25,2.7950722173409717,9494079840.158072,1272022471.575025,Sui
2025-06-26,2.7273031872715596,9263869300.888443,992643957.2108065,Sui
2025-06-27,2.6028314939415162,8840106574.356638,1016006836.5971817,Sui
2025-06-28,2.7125914060254868,9206196743.451454,1021597297.2860773,Sui
2025-06-29,2.8080959239209426,9534210965.287966,563513213.2645202,Sui
2025-06-30,2.9040153189562883,9863578249.416563,739493001.9113133,Sui
2025-07-01,2.7773492714931813,9434408420.577145,788215389.7700908,Sui
2025-07-02,2.672125912017111,9227495972.942587,609388467.7255406,Sui
2025-07-03,2.9017816622786814,10023906399.359417,1067234071.52126,Sui
2025-07-04,3.020411718935865,10433718323.583738,1296701452.1578348,Sui
2025-07-05,2.8756488477883373,9932598630.94481,848768266.9761612,Sui
2025-07-06,2.900755489179161,10024720599.469015,445580610.2445088,Sui
2025-07-07,2.9099902169324823,10047275003.36137,614158466.3917692,Sui
2025-07-08,2.8554723231941432,9867480201.264511,657996671.3677713,Sui
2025-07-09,2.899298375024372,10023648697.09139,587905243.5773898,Sui
2025-07-10,3.0793855323002646,10639373328.38899,843139228.880011,Sui
2025-07-11,3.487583288902087,12022740516.869415,1743630932.5580304,Sui
2025-07-12,3.3909901240627467,11715918453.18135,1962221800.184976,Sui
2025-07-13,3.3977627690839762,11734136986.708332,1031865577.1558163,Sui
2025-07-14,3.491146874323171,12055281780.306908,947772105.2771854,Sui
2025-07-15,3.8767066077671855,13390148913.168125,2876868425.189479,Sui
2025-07-16,4.079647246039168,14088018251.58778,2935942403.9890623,Sui
2025-07-17,3.948771718710664,13653698949.533365,1785058600.8022616,Sui
2025-07-18,4.022453938619905,13906987980.590677,1951298212.7968225,Sui
2025-07-19,3.7830957051297776,13053904718.191473,3314990082.8795,Sui
2025-07-20,3.8464536712744906,13292885979.85605,1071928916.385968,Sui
2025-07-21,3.8897631621746744,13438148954.950832,1493196390.5985966,Sui
2025-07-22,3.9681636204257873,13723831197.900627,1814654890.6062677,Sui
2025-07-23,4.004586308025461,13844738933.723461,2122974164.6209188,Sui
2025-07-24,3.727419492167828,12847235756.586832,1329960354.9195373,Sui
2025-07-25,3.714080796057193,12829145003.777548,1831470895.1125119,Sui
2025-07-26,3.9426030818252236,13632798811.14317,1972982093.8888655,Sui
2025-07-27,4.154014635530792,14352158465.994888,2006137576.1260614,Sui
2025-07-28,4.326642120575414,14949112765.07882,2226272921.8805223,Sui
2025-07-29,3.895261344466851,13497413838.842676,2411821455.5342436,Sui
2025-07-30,3.8109937351479717,13166850779.956938,1793681376.952982,Sui
2025-07-31,3.7620151367487193,12998163360.817528,1686360696.7178185,Sui
2025-08-01,3.6155049330050177,12491759319.619492,1582117518.3428898,Sui
2025-08-02,3.4510512339423864,12100523716.766943,2718564363.342376,Sui
2025-08-03,3.3384859305998407,11729989569.93312,1208055712.2499156,Sui
2025-08-04,3.4447578704395223,12094360455.841318,1026318866.7665377,Sui
2025-08-05,3.591877053453101,12614405317.633055,1420594286.8429205,Sui
2025-08-06,3.4105828237505094,11981421584.115599,1166040683.5646148,Sui
2025-08-07,3.4989753085297934,12285721404.18258,1036360125.3266146,Sui
2025-08-08,3.769796718112686,13228604362.74992,1604989108.178152,Sui
2025-08-09,3.84180806967266,13497843075.519468,1682147190.9002066,Sui
2025-08-10,3.9015236152434194,13706088319.457582,1276571399.1799347,Sui
2025-08-11,3.875362637330685,13587055472.14407,1261039786.3666816,Sui
2025-08-12,3.660938852504372,12845703575.67362,1176815515.7894197,Sui
2025-08-13,3.886979731632727,13653179477.625994,1607818109.8842,Sui
2025-08-14,4.019284993548699,14123773606.961214,2292517010.830223,Sui
2025-08-15,3.7634413539247147,13216861550.412617,2754138103.942756,Sui
2025-08-16,3.7066810506893453,13007209319.64292,2161139940.2715645,Sui
2025-08-17,3.776323241544441,13262223900.85543,969705940.6346412,Sui
2025-08-18,3.7839575965765038,13288754789.708654,945116297.0024827,Sui
2025-08-19,3.602951382142859,12650955761.83476,1612933038.663355,Sui
2025-08-20,3.4181583957553388,12023060424.644016,1471616944.952599,Sui
2025-08-21,3.557964714173515,12505450666.95948,1373765560.858105,Sui
2025-08-22,3.4107844814018584,11979867568.861998,957127792.7016722,Sui
2025-08-22,3.4433381868147284,12092333560.996592,1001305246.22954,Sui
